message,tags,created_time,comment_attachment_type,comment_likes
"MR. PRESIDENT,  We have supported you throughout your tenure as President.  We have defended you against horrible statements from the press, democrats, and else.  I am deeply saddened that all of the was in vain.  Just saw that YOU WILL NOT BE ATTENDING THE INAUGURATION of BIDEN.  By doing this, you have let the Democrats WIN.  Hold your head proud - walk right in there with a smile and handshake and a true Christian thank you and God Bless to Joe Biden.  WE SUPPORTED YOU, NOW YOU CONTINUE TO SUPPORT US DURING THE NEXT FOUR YEARS.  ""Do Unto Others as You Would Have Others Do Unto You"".....God Bless you, your family, and all of America.  It is and will be a sad day, but always remember GOD IS IN CONTROL. ",,2021-01-08T16:19:07+0000,,0.0
"There are Antifa supporters in the crowd, too.  And we all know how peaceful they are (sarcasm intended)!",,2021-01-06T20:52:38+0000,,4.0
It’s a shame that some knuckle heads gave them more ammunition against the Trump administration gives us conservatives a black eye but I guess Americans are fed up with all the deceit and lies from the far left democratic government and it’s gonna boil over ...Biden will never have any respect ,,2021-01-06T20:53:31+0000,,3.0
I wore my American flag face mask to the gas station and was called “offensive”. And now this. Patriots please fight for our freedom!!!,,2021-01-06T21:42:53+0000,,3.0
"The people have had enough of the lying, stealing that has been done to the people by the government! ",,2021-01-06T21:09:02+0000,,4.0
You all asked for it dont cry when usa turns communist  You all get brainwashed by media.....the only let you see fiction not facts so enjoy commie's,,2021-01-07T11:56:01+0000,,2.0
"I know there are a lot of people upset about the steal, but should not use violence. That drops us down to other levels. ",,2021-01-07T01:12:41+0000,,4.0
Take him off all social media spectrum. People are tired. We need a Leader in office that doesn't cause chaos. His behavior is reckless. People are really not seeing what this man's character is about. It's not about us. It's about him. He has proven over and over again that he doesn't have what it takes to step up and be a good Leader. His actions have spoken. Pack him a lunch and send him on his way. Now Pence you have that obligation as well. Do what's right.,,2021-01-09T00:56:32+0000,,3.0
"Democrats are pushing for impeachment again.  As you can see, they are very afraid of Trump. They know he is a fighter. They know he will hit back harder. I have no worries. The truth will come out. It will effect those who don't want to be exposed.  Oh well.  Some liberals will wake up, some not.",,2021-01-10T19:54:43+0000,,0.0
Your calling for peace? That's all we have ever been doing. back down after back down..  I'm sick of it.. they cheat.. we back down.. The burn building down again we back down... A line has been drawn today this Far No Farther. Declassify Everything let us know how far the rabbit hole goes.,,2021-01-06T20:35:25+0000,,2.0
"If I could have his email I would send him what I think of him, even just his assistant would be enough. This man is a fool for the things he has said and done. I'll admit he has done a few things right but there has been too many wrongs. He is a complete child to losing and I'm sure his 2016 election was rigged so he would win",,2021-01-07T05:22:45+0000,,2.0
"Mr President, I think those people were planted there to start trouble today. Sounds exactly like something the left would do. ",,2021-01-07T01:22:39+0000,,3.0
"We BELIEVE in who you are, and what you did for us. We know that you did your best, and we’re praying as hard as we can. ",,2021-01-06T20:17:37+0000,,2.0
"This was NOT Trump supporters that caused the chaos in DC today.  Antifa operatives were brought in from the entire country wearing MAGA gear to look like it was Trumpers.  Trumpers are Americans, we love our country and would vote for Donald J Trump again!  God bless him & God bless America!",,2021-01-06T23:37:04+0000,,5.0
"We have been the party of law and order, but I guess too many have been pushed beyond endurance.",,2021-01-06T20:56:35+0000,,2.0
Best president ever Donald Trump. Rally today was amazing. Peaceful and uplifting. Such a great huge crowd. Antifa crashed the end as we walked from ellispie to ther capitol,,2021-01-06T23:33:40+0000,,1.0
It is lawful to overthrow tyranny peacefully if possible but not required civil war is necessary to return us to the nation we should be not the crazy liberal woke crap they keep demanding we accept ,,2021-01-06T20:35:36+0000,,3.0
All reports from friends in DC say it is peaceful!!!!! ,,2021-01-06T20:25:56+0000,,6.0
"Amen, but we’ve had enough! No harm to anyone but let’s not let them get away with this! Storm the capitol!!",,2021-01-06T20:22:26+0000,,2.0
"I understand exactly how they feel. If our votes do not matter anymore because of evil fascists, what do we have left?!? ",,2021-01-06T21:17:27+0000,,4.0
"So the left does this same crap and it’s a peaceful protest and when the right does it, it violent protest? That’s BS! ",,2021-01-06T20:54:48+0000,,4.0
Thank you for all you did and tried to do.  Thank you for exposing what goes on in government and the deep state. Thank you and I know it wasn't your fault and I know it was a set up.  The timing was perfect.  It was coordinated.  Your supporters didn't start this.  I know the past four years were pure hell for you and your family.  Please know there are millions of us that believe in you.  Thank you,,2021-01-07T19:44:25+0000,,2.0
Those violent protestors were not Trump supporters. They went in the side away from the main rally groups.  How did they get into the capital so easily? It was a set up to interfere in the final debate regarding the voter fraud... it was also a set up to smear Trump once more.. and calling now for impeachment yet again. Who were these men. Why do they Match photos from former violent protests in the summer. God help us. The Dems will stop at nothing. ,,2021-01-07T03:59:32+0000,,2.0
The communist left pushed us too far with this stolen election! Civil war is coming to America!,,2021-01-06T20:39:14+0000,,3.0
"75,000,000 know the truth, love you, will stand for you and the truth. Forever. Jesus lives and His plans stand.",,2021-01-10T10:56:26+0000,,2.0
I am so disappointed in Vice President Pence as I had high hopes he would turn this around for you! Bracing for impact now 😢😢,,2021-01-06T23:04:36+0000,,3.0
He is guilty and caused the insurrection and needs to be held accountable. Get him out. Insane ,,2021-01-11T14:27:15+0000,,1.0
How about all the other areas of the Country that saw violence from other groups....why wasn't it dealt with ?,,2021-01-07T01:31:12+0000,,3.0
You are loosing control of the nation. Get it back or the people will be forced to take it back.,,2021-01-07T00:09:50+0000,,2.0
This boy says we are the party of Law & Order...come on...he incites violence in nearly every tweet since LOSING the election,,2021-01-06T20:41:54+0000,,3.0
"Remember- just a month ago, burning cities was “peaceful protesting”... Now, look. This is what happens when the law is not applied fairly. ",,2021-01-06T20:19:44+0000,,18.0
We support you President Trump! You’re the best president our generations have seen! You revitalized Americans to stand up and keep on standing!,,2021-01-06T23:46:29+0000,,2.0
"If you have dirt on corrupt Dems, declassify it before you leave office.  I suspect what has held you back is that several corrupt Republicans may go down with them.  At this point, I say let all the corrupt ones go down regardless of party affiliation.",,2021-01-08T14:32:39+0000,,4.0
